[2026-07-24 11:20:44] IP: ::1 | USER: 44444 | AKSI: Login | STATUS: GAGAL (Kombinasi Salah)
[2026-07-24 11:23:05] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-24 11:23:13] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1/3)
[2026-07-24 11:23:23] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1/3)
[2026-07-24 11:23:31] IP: ::1 | USER: 20230920139@uniku.ac.id | AKSI: Login | STATUS: GAGAL (Percobaan ke-1/3)
[2026-07-24 11:23:39] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1/3)
[2026-07-24 11:23:44] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1/3)
[2026-07-24 11:23:51] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1/3)
[2026-07-24 11:26:02] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-24 11:26:14] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-3)
[2026-07-24 11:26:25] IP: ::1 | USER: 20230920139@uniku.ac.id | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force IP)
[2026-07-24 11:26:25] IP: ::1 | USER: 20230920139@uniku.ac.id | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force IP)
[2026-07-24 11:31:05] IP: ::1 | USER: PCB | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force IP)
[2026-07-24 11:31:32] IP: ::1 | USER: PCB | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force IP)
[2026-07-24 11:31:36] IP: ::1 | USER: PCB | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force IP)
[2026-07-24 11:32:43] IP: ::1 | USER: PCB | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force IP)
[2026-07-24 11:33:11] IP: ::1 | USER: kaliwedi | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force IP)
[2026-07-24 11:34:24] IP: ::1 | USER: PCB | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force IP)
[2026-07-24 11:34:42] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-24 11:34:51] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-24 11:34:55] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-24 11:35:00] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-3)
[2026-07-24 11:35:29] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-24 11:35:40] IP: ::1 | USER: PCB | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-24 11:35:55] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-26 11:41:59] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-26 11:42:26] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 02:46:41] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 02:47:12] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 03:29:00] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:01:16] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:01:31] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:04:25] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:04:53] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:37:12] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:37:37] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:40:17] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-27 04:40:23] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:40:54] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 04:45:24] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:20:47] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:21:29] IP: ::1 | USER: pcb | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-27 05:21:36] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:26:53] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:38:15] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:38:31] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:41:23] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:42:26] IP: ::1 | USER: PCB | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:43:17] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:44:42] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:54:17] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:55:41] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:56:14] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 05:59:54] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:00:34] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:00:49] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:02:50] IP: ::1 | USER: pcb | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-27 06:02:54] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:12:47] IP: ::1 | USER: ADMIN | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:14:42] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:15:02] IP: ::1 | USER: pcb | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-27 06:15:07] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:21:13] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:21:32] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:22:39] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 06:23:14] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 07:58:06] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 08:00:15] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 08:17:44] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 08:20:04] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 08:23:39] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 08:27:18] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-27 09:17:25] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 09:17:44] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-27 09:18:12] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-28 02:36:32] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-30 04:15:02] IP: ::1 | USER: slbnkabcirebonaset@gmail.com | AKSI: Login | STATUS: SUKSES
[2026-07-30 04:36:26] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-30 05:00:42] IP: ::1 | USER: pcb | AKSI: Login | STATUS: SUKSES
[2026-07-30 06:00:51] IP: ::1 | USER: slbnkabcirebonaset@gmail.com | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:21:51] IP: ::1 | USER: admin | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:26:29] IP: ::1 | USER: NESKAR | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:26:35] IP: ::1 | USER: 20212956 | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:26:40] IP: ::1 | USER: PCB | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:26:42] IP: ::1 | USER: 20212956 | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:26:55] IP: ::1 | USER: NESKAR | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:27:41] IP: ::1 | USER: SMKN1GUNUNGJATI | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:27:43] IP: ::1 | USER: NESKAR | AKSI: Login | STATUS: GAGAL (Percobaan ke-3)
[2026-07-30 09:27:53] IP: ::1 | USER: Sman1luragung | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:27:55] IP: ::1 | USER: sarpras_smande | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:27:59] IP: ::1 | USER: SMAN 8 CIREBON | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:28:09] IP: ::1 | USER: smkn3kngn | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:28:11] IP: ::1 | USER: sarpras_smande | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:28:13] IP: ::1 | USER: 20212958 | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:28:18] IP: ::1 | USER: 20212960 | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:28:21] IP: ::1 | USER: 20212956 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:28:25] IP: ::1 | USER: sarpras_smande | AKSI: Login | STATUS: GAGAL (Percobaan ke-3)
[2026-07-30 09:28:30] IP: ::1 | USER: SMAN 1 GARAWANGI | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:28:32] IP: ::1 | USER: SMAN 8 CIREBON | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:28:40] IP: ::1 | USER: NESKAR | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:28:45] IP: ::1 | USER: SMAN 8 CIREBON | AKSI: Login | STATUS: GAGAL (Percobaan ke-3)
[2026-07-30 09:28:46] IP: ::1 | USER: 20212956 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:28:58] IP: ::1 | USER: SMAN 1 GARAWANGI | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:29:07] IP: ::1 | USER: NESKAR | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-30 09:29:10] IP: ::1 | USER: SMAN 8 CIREBON | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-30 09:29:12] IP: ::1 | USER: Sman1luragung | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:29:14] IP: ::1 | USER: 20214996 | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:29:18] IP: ::1 | USER: smanpasawahan | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:29:19] IP: ::1 | USER: slbnkabcirebonaset@gmail.com | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:29:22] IP: ::1 | USER: 20214996 | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:29:22] IP: ::1 | USER: NESKAR | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-30 09:29:23] IP: ::1 | USER: 20212958 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:29:30] IP: ::1 | USER: 20212960 | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:29:38] IP: ::1 | USER: SMAN1SURGA | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:29:41] IP: ::1 | USER: 20212957 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:29:42] IP: ::1 | USER: 20222366 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:29:43] IP: ::1 | USER: Opsaset5 | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:29:48] IP: ::1 | USER: smkn3kngn | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:29:48] IP: ::1 | USER: SMAN 8 CIREBON | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-30 09:29:51] IP: ::1 | USER: SMAN9Crb | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:29:52] IP: ::1 | USER: 20212950 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:29:52] IP: ::1 | USER: 20212963 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:29:56] IP: ::1 | USER: 20214996 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:29:56] IP: ::1 | USER: bolank078 | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:29:57] IP: ::1 | USER: sman7 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:01] IP: ::1 | USER: CIWARINGIN39 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:01] IP: ::1 | USER: Opsaset5 | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:30:02] IP: ::1 | USER: 20212953 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:04] IP: ::1 | USER: 20212958 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:05] IP: ::1 | USER: SMAN1SURGA | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:30:08] IP: ::1 | USER: SMAN 8 CIREBON | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-30 09:30:09] IP: ::1 | USER: 20212957 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:09] IP: ::1 | USER: smkn1jamblang | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:12] IP: ::1 | USER: SMAN9Crb | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:30:15] IP: ::1 | USER: Opsaset5 | AKSI: Login | STATUS: GAGAL (Percobaan ke-3)
[2026-07-30 09:30:17] IP: ::1 | USER: sman1kaliwedi | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:18] IP: ::1 | USER: Nebak | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:30:30] IP: ::1 | USER: 20212955 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:34] IP: ::1 | USER: smkn1jamblang | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:36] IP: ::1 | USER: SMAN_1_PABEDILAN | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:36] IP: ::1 | USER: sman7 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:40] IP: ::1 | USER: CIWARINGIN39 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:44] IP: ::1 | USER: 20214996 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:47] IP: ::1 | USER: 20212963 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:47] IP: ::1 | USER: 20212953 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:49] IP: ::1 | USER: 20212950 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:30:50] IP: ::1 | USER: SMAN 8 CIREBON | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-30 09:30:51] IP: ::1 | USER: SMKN1KUNINGAN | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:55] IP: ::1 | USER: sman1arjawinangun123 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:57] IP: ::1 | USER: SMAN1SURGA | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:59] IP: ::1 | USER: Sm4n6_Crb | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:30:59] IP: ::1 | USER: sman1ciniru | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:30:59] IP: ::1 | USER: Sm4n6_Crb | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:31:01] IP: ::1 | USER: 20212960 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:08] IP: ::1 | USER: SLBNKABCIREBON | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:10] IP: ::1 | USER: NEBAK | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:12] IP: ::1 | USER: Sman1luragung | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:13] IP: ::1 | USER: SARPRASNESKAPE01 | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:31:19] IP: ::1 | USER: SMKN1KUNINGAN | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:25] IP: ::1 | USER: edijunaedi | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:31:28] IP: ::1 | USER: NESKAR | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-30 09:31:29] IP: ::1 | USER: SMA_NECIS | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:29] IP: ::1 | USER: 20222366 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:29] IP: ::1 | USER: slbnluragung | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:30] IP: ::1 | USER: smanci106 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:30] IP: ::1 | USER: 20212955 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:30] IP: ::1 | USER: 20212960 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:31] IP: ::1 | USER: smanpasawahan | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:31] IP: ::1 | USER: 20212912 | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:31:32] IP: ::1 | USER: SMAN1ASJAP | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:36] IP: ::1 | USER: SARPRASNESKAPE01 | AKSI: Login | STATUS: GAGAL (Percobaan ke-2)
[2026-07-30 09:31:36] IP: ::1 | USER: IRFAN | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:31:36] IP: ::1 | USER: SMAN1SURGA | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:36] IP: ::1 | USER: SLBNKABCIREBON | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:37] IP: ::1 | USER: SMKN1GEBANG | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:31:37] IP: ::1 | USER: ASETNEPAL128 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:39] IP: ::1 | USER: SMAN_1_PABEDILAN | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:42] IP: ::1 | USER: bolank07 | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:42] IP: ::1 | USER: sarprasbeber | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:45] IP: ::1 | USER: SMKN1CILIMUS | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:46] IP: ::1 | USER: Sman1luragung | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:47] IP: ::1 | USER: SMKN1KEDAWUNG | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:48] IP: ::1 | USER: sman1arjawinangun123 | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:31:53] IP: ::1 | USER: SMAN 8 CIREBON | AKSI: Login Attempt | STATUS: DIBLOKIR (Brute-Force Device)
[2026-07-30 09:31:54] IP: ::1 | USER: SMAN1LEMAHABANG | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:56] IP: ::1 | USER: SMKN1JAPARA | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:58] IP: ::1 | USER: sman4cirebon | AKSI: Registrasi | STATUS: SUKSES
[2026-07-30 09:31:59] IP: ::1 | USER: sman1ciledug | AKSI: Login | STATUS: GAGAL (Percobaan ke-1)
[2026-07-30 09:32:02] IP: ::1 | USER: slbnluragung | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:32:03] IP: ::1 | USER: sman1ciniru | AKSI: Login | STATUS: SUKSES
[2026-07-30 09:32:05] IP: ::1 | USER: ASETNEPAL128 | AKSI: Login | STATUS: SUKSES
